opt	Cancer	clinical	prequel	found_clinical	caught	s_survival	c_survival	original_survivors	shifted_survivors	original_deaths	shifted_deaths	screen_interval	dw_scenario	scan	mode_found	aggressive
5	Lung	4	2	1	31.49367186385322	0.4188	0.0486	1.5305924525832664	13.189549776581728	29.963079411269952	18.304122087271487	1	3	incident	cfdna	Fast
5	Lung	4	3	1	11.05365562366351	0.1986	0.0486	0.5372076633100465	2.195256006859573	10.516447960353464	8.858399616803936	1	3	incident	cfdna	Fast
5	Lung	4	4	1	4.332995987352917	0.0486	0.0486	0.21058360498535175	0.21058360498535175	4.122412382367566	4.122412382367566	1	3	incident	cfdna	Fast
5	Lung	4	4	2	19.974557713742836	0.0486	0.0486	0.9707635048879018	0.9707635048879018	19.003794208854934	19.003794208854934	1	3	incident	soc	Fast
5	Lymphoma	1	1	1	2.2859991073194386	0.8527	0.8527	1.9492714388112853	1.9492714388112853	0.3367276685081533	0.3367276685081533	1	3	incident	cfdna	Fast
5	Lymphoma	1	1	2	12.238631631203518	0.8527	0.8527	10.43588119192724	10.43588119192724	1.802750439276278	1.802750439276278	1	3	incident	soc	Fast
5	Lymphoma	2	1	1	1.401072068332774	0.8527	0.7964	1.1158137952202212	1.1946941526673565	0.2852582731125528	0.20637791566541758	1	3	incident	cfdna	Fast
5	Lymphoma	2	2	1	2.8679559770727714	0.7964	0.7964	2.284040140140755	2.284040140140755	0.5839158369320163	0.5839158369320163	1	3	incident	cfdna	Fast
5	Lymphoma	2	2	2	3.6484503311746272	0.7964	0.7964	2.9056258437474733	2.9056258437474733	0.7428244874271541	0.7428244874271541	1	3	incident	soc	Fast
5	Lymphoma	3	1	1	1.605436016588887	0.8527	0.7265	1.1663492660518264	1.368955291345344	0.43908675053706053	0.23648072524354305	1	3	incident	cfdna	Fast
5	Lymphoma	3	2	1	4.091153561313087	0.7964	0.7265	2.9722230622939576	3.2581946962297423	1.118930499019129	0.8329588650833445	1	3	incident	cfdna	Fast
5	Lymphoma	3	3	1	0.5878335791593159	0.7265	0.7265	0.427061095259243	0.427061095259243	0.16077248390007287	0.16077248390007287	1	3	incident	cfdna	Fast
5	Lymphoma	3	3	2	2.7879188256399745	0.7265	0.7265	2.0254230268274416	2.0254230268274416	0.7624957988125329	0.7624957988125329	1	3	incident	soc	Fast
5	Lymphoma	4	1	1	3.283578437845814	0.8527	0.6591	2.1642065483841764	2.7999073339511256	1.119371889461638	0.48367110389468837	1	3	incident	cfdna	Fast
5	Lymphoma	4	2	1	8.367585802881479	0.7964	0.6591	5.515075802679183	6.6639453334148095	2.852510000202296	1.7036404694666691	1	3	incident	cfdna	Fast
5	Lymphoma	4	3	1	1.7578837142720125	0.7265	0.6591	1.1586211560766835	1.277102518418617	0.599262558195329	0.48078119585339535	1	3	incident	cfdna	Fast
5	Lymphoma	4	4	1	0.5794281943866265	0.6591	0.6591	0.38190112292022554	0.38190112292022554	0.19752707146640097	0.19752707146640097	1	3	incident	cfdna	Fast
5	Lymphoma	4	4	2	4.567072752809679	0.6591	0.6591	3.0101576513768595	3.0101576513768595	1.5569151014328195	1.5569151014328195	1	3	incident	soc	Fast
5	Melanoma	1	1	1	0	0.9798	0.9798	0	0	0	0	1	3	incident	cfdna	Fast
5	Melanoma	1	1	2	41.284142328259975	0.9798	0.9798	40.45020265322913	40.45020265322913	0.8339396750308513	0.8339396750308513	1	3	incident	soc	Fast
5	Melanoma	2	1	1	0	0.9798	0.8207	0	0	0	0	1	3	incident	cfdna	Fast
5	Melanoma	2	2	1	0	0.8207	0.8207	0	0	0	0	1	3	incident	cfdna	Fast
5	Melanoma	2	2	2	6.927396133278486	0.8207	0.8207	5.685314006581653	5.685314006581653	1.2420821266968327	1.2420821266968327	1	3	incident	soc	Fast
5	Melanoma	3	1	1	0	0.9798	0.6139	0	0	0	0	1	3	incident	cfdna	Fast
5	Melanoma	3	2	1	0	0.8207	0.6139	0	0	0	0	1	3	incident	cfdna	Fast
5	Melanoma	3	3	1	0	0.6139	0.6139	0	0	0	0	1	3	incident	cfdna	Fast
5	Melanoma	3	3	2	3.8896544631838754	0.6139	0.6139	2.387858874948581	2.387858874948581	1.5017955882352942	1.5017955882352942	1	3	incident	soc	Fast
5	Melanoma	4	1	1	0	0.9798	0.2083	0	0	0	0	1	3	incident	cfdna	Fast
5	Melanoma	4	2	1	0	0.8207	0.2083	0	0	0	0	1	3	incident	cfdna	Fast
5	Melanoma	4	3	1	0	0.6139	0.2083	0	0	0	0	1	3	incident	cfdna	Fast
5	Melanoma	4	4	1	1.0370845149692725	0.2083	0.2083	0.21602470446809946	0.21602470446809946	0.8210598105011729	0.8210598105011729	1	3	incident	cfdna	Fast
5	Melanoma	4	4	2	1.3617225603083913	0.2083	0.2083	0.28364680931223796	0.28364680931223796	1.0780757509961534	1.0780757509961534	1	3	incident	soc	Fast
5	Ovary	1	1	1	1.054985317503728	0.8977	0.8977	0.9470603195230967	0.9470603195230967	0.10792499798063132	0.10792499798063132	1	3	incident	cfdna	Fast
5	Ovary	1	1	2	2.9668724659684047	0.8977	0.8977	2.663361412699837	2.663361412699837	0.30351105326856764	0.30351105326856764	1	3	incident	soc	Fast
5	Ovary	2	1	1	0.5144858759026762	0.8977	0.7293	0.37521454929582176	0.46185397079783247	0.13927132660685448	0.05263190510484375	1	3	incident	cfdna	Fast
5	Ovary	2	2	1	0.04234422680536148	0.7293	0.7293	0.030881644609150122	0.030881644609150122	0.011462582196211353	0.011462582196211353	1	3	incident	cfdna	Fast
5	Ovary	2	2	2	1.1875901407256586	0.7293	0.7293	0.8661094896312228	0.8661094896312228	0.32148065109443585	0.32148065109443585	1	3	incident	soc	Fast
5	Ovary	3	1	1	2.2330116141609215	0.8977	0.409	0.9133017501918168	2.0045745260322594	1.3197098639691045	0.22843708812866215	1	3	incident	cfdna	Fast
5	Ovary	3	2	1	0.22879814871859475	0.7293	0.409	0.09357844282590524	0.16686248986047114	0.1352197058926895	0.06193565885812361	1	3	incident	cfdna	Fast
5	Ovary	3	3	1	1.9471248355632969	0.409	0.409	0.7963740577453884	0.7963740577453884	1.1507507778179085	1.1507507778179085	1	3	incident	cfdna	Fast
5	Ovary	3	3	2	3.1623338192381607	0.409	0.409	1.2933945320684077	1.2933945320684077	1.8689392871697528	1.8689392871697528	1	3	incident	soc	Fast
5	Ovary	4	1	1	1.6434965480224377	0.8977	0.2178	0.3579535481592869	1.4753668511597424	1.285542999863151	0.1681296968626953	1	3	incident	cfdna	Fast
5	Ovary	4	2	1	0.1683954374568857	0.7293	0.2178	0.0366765262781097	0.12281079253730674	0.131718911178776	0.04558464491957897	1	3	incident	cfdna	Fast
5	Ovary	4	3	1	2.095332595303069	0.409	0.2178	0.4563634392570084	0.8569910314789552	1.6389691560460606	1.2383415638241138	1	3	incident	cfdna	Fast
5	Ovary	4	4	1	0.7199341711412391	0.2178	0.2178	0.15680166247456187	0.15680166247456187	0.5631325086666773	0.5631325086666773	1	3	incident	cfdna	Fast
5	Ovary	4	4	2	0.9452948034895634	0.2178	0.2178	0.2058852082000269	0.2058852082000269	0.7394095952895365	0.7394095952895365	1	3	incident	soc	Fast
5	Pancreas	1	1	1	0.9903751128976153	0.3735	0.3735	0.3699051046672593	0.3699051046672593	0.620470008230356	0.620470008230356	1	3	incident	cfdna	Fast
5	Pancreas	1	1	2	1.359748956581293	0.3735	0.3735	0.5078662352831129	0.5078662352831129	0.8518827212981801	0.8518827212981801	1	3	incident	soc	Fast
5	Pancreas	2	1	1	4.606970175278783	0.3735	0.1439	0.6629430082226169	1.7207033604666255	3.944027167056166	2.8862668148121577	1	3	incident	cfdna	Fast
5	Pancreas	2	2	1	0.9912247378297389	0.1439	0.1439	0.1426372397736994	0.1426372397736994	0.8485874980560394	0.8485874980560394	1	3	incident	cfdna	Fast
5	Pancreas	2	2	2	3.183244292846813	0.1439	0.1439	0.4580688537406564	0.4580688537406564	2.725175439106157	2.725175439106157	1	3	incident	soc	Fast
5	Pancreas	3	1	1	1.5937951650768634	0.3735	0.0426	0.06789567403227438	0.5952824941562085	1.525899491044589	0.998512670920655	1	3	incident	cfdna	Fast
5	Pancreas	3	2	1	0.501384143225762	0.1439	0.0426	0.02135896450141746	0.07214917821018715	0.4800251787243445	0.4292349650155748	1	3	incident	cfdna	Fast
5	Pancreas	3	3	1	0.2434211475066759	0.0426	0.0426	0.010369740883784393	0.010369740883784393	0.2330514066228915	0.2330514066228915	1	3	incident	cfdna	Fast
5	Pancreas	3	3	2	0.6993648047366041	0.0426	0.0426	0.029792940681779335	0.029792940681779335	0.6695718640548248	0.6695718640548248	1	3	incident	soc	Fast
5	Pancreas	4	1	1	9.532699383572938	0.3735	0.0203	0.19351379748653064	3.5604632197644923	9.339185586086407	5.9722361638084465	1	3	incident	cfdna	Fast
5	Pancreas	4	2	1	2.9988447811805012	0.1439	0.0203	0.06087654905796417	0.43153376401187415	2.9379682321225373	2.567311017168627	1	3	incident	cfdna	Fast
5	Pancreas	4	3	1	2.1287421351487854	0.0426	0.0203	0.043213465343520344	0.09068441495733826	2.085528669805265	2.038057720191447	1	3	incident	cfdna	Fast
5	Pancreas	4	4	1	0.6491267799724294	0.0203	0.0203	0.013177273633440316	0.013177273633440316	0.6359495063389891	0.6359495063389891	1	3	incident	cfdna	Fast
5	Pancreas	4	4	2	2.8610583841451946	0.0203	0.0203	0.05807948519814745	0.05807948519814745	2.8029788989470474	2.8029788989470474	1	3	incident	soc	Fast
5	Prostate	1	1	1	0	0.9899	0.9899	0	0	0	0	1	3	incident	cfdna	Fast
5	Prostate	1	1	2	0.6758687078360145	0.9899	0.9899	0.6690424338868708	0.6690424338868708	0.006826273949143745	0.006826273949143745	1	3	incident	soc	Fast
5	Prostate	2	1	1	0	0.9899	0.9844	0	0	0	0	1	3	incident	cfdna	Fast
5	Prostate	2	2	1	3.341282958956931	0.9844	0.9844	3.2891589447972027	3.2891589447972027	0.05212401415972794	0.05212401415972794	1	3	incident	cfdna	Fast
5	Prostate	2	2	2	171.32250168037882	0.9844	0.9844	168.64987065416491	168.64987065416491	2.6726310262139004	2.6726310262139004	1	3	incident	soc	Fast
5	Prostate	3	1	1	0	0.9899	0.9764	0	0	0	0	1	3	incident	cfdna	Fast
5	Prostate	3	2	1	0.48160232469992864	0.9844	0.9764	0.4702365098370104	0.47408932843460977	0.011365814862918294	0.007512996265318862	1	3	incident	cfdna	Fast
5	Prostate	3	3	1	0.5753829208687425	0.9764	0.9764	0.5618038839362403	0.5618038839362403	0.013579036932502299	0.013579036932502299	1	3	incident	cfdna	Fast
5	Prostate	3	3	2	16.161574692158368	0.9764	0.9764	15.780161529423431	15.780161529423431	0.38141316273493675	0.38141316273493675	1	3	incident	soc	Fast
5	Prostate	4	1	1	0	0.9899	0.5556	0	0	0	0	1	3	incident	cfdna	Fast
5	Prostate	4	2	1	0.39638421864710643	0.9844	0.5556	0.22023107188033234	0.3902006248362116	0.1761531467667741	0.006183593810894839	1	3	incident	cfdna	Fast
5	Prostate	4	3	1	0.6924144233031827	0.9764	0.5556	0.3847054535872483	0.6760734429132276	0.3077089697159344	0.01634098038995508	1	3	incident	cfdna	Fast
5	Prostate	4	4	1	2.392499177209363	0.5556	0.5556	1.329272542857522	1.329272542857522	1.063226634351841	1.063226634351841	1	3	incident	cfdna	Fast
5	Prostate	4	4	2	10.690488895941543	0.5556	0.5556	5.939635630585121	5.939635630585121	4.750853265356422	4.750853265356422	1	3	incident	soc	Fast
5	Sarcoma	1	1	1	0.9120440506212218	0.8951	0.8951	0.8163706297110557	0.8163706297110557	0.09567342091016616	0.09567342091016616	1	3	incident	cfdna	Fast
5	Sarcoma	1	1	2	3.416450573034692	0.8951	0.8951	3.058064907923353	3.058064907923353	0.3583856651113392	0.3583856651113392	1	3	incident	soc	Fast
5	Sarcoma	2	1	1	0.6086788309110829	0.8951	0.7464	0.4543178793920322	0.5448284215485103	0.15436095151905066	0.0638504093625726	1	3	incident	cfdna	Fast
5	Sarcoma	2	2	1	0.071247630747575	0.7464	0.7464	0.053179231589989974	0.053179231589989974	0.01806839915758502	0.01806839915758502	1	3	incident	cfdna	Fast
5	Sarcoma	2	2	2	1.6405036458682236	0.7464	0.7464	1.224471921276042	1.224471921276042	0.4160317245921816	0.4160317245921816	1	3	incident	soc	Fast
5	Sarcoma	3	1	1	0.7608485386388536	0.8951	0.5314	0.4043149134326868	0.6810355269356378	0.3565336252061668	0.07981301170321574	1	3	incident	cfdna	Fast
5	Sarcoma	3	2	1	0.1302152348108984	0.7464	0.5314	0.0691963757785114	0.09719265126285455	0.06101885903238699	0.03302258354804384	1	3	incident	cfdna	Fast
5	Sarcoma	3	3	1	0.11636309892289727	0.5314	0.5314	0.061835350767627605	0.061835350767627605	0.054527748155269666	0.054527748155269666	1	3	incident	cfdna	Fast
5	Sarcoma	3	3	2	1.8931107620359529	0.5314	0.5314	1.0059990589459054	1.0059990589459054	0.8871117030900475	0.8871117030900475	1	3	incident	soc	Fast
5	Sarcoma	4	1	1	0.7608485386388536	0.8951	0.1245	0.09472564306053727	0.6810355269356378	0.6661228955783163	0.07981301170321574	1	3	incident	cfdna	Fast
5	Sarcoma	4	2	1	0.1302152348108984	0.7464	0.1245	0.01621179673395685	0.09719265126285455	0.11400343807694154	0.03302258354804384	1	3	incident	cfdna	Fast
5	Sarcoma	4	3	1	0.170136164142801	0.5314	0.1245	0.021181952435778726	0.09041035762548445	0.14895421170702228	0.07972580651731655	1	3	incident	cfdna	Fast
5	Sarcoma	4	4	1	0.2141300364147317	0.1245	0.1245	0.026659189533634095	0.026659189533634095	0.18747084688109758	0.18747084688109758	1	3	incident	cfdna	Fast
5	Sarcoma	4	4	2	1.6252076604013173	0.1245	0.1245	0.202338353719964	0.202338353719964	1.4228693066813531	1.4228693066813531	1	3	incident	soc	Fast
5	Stomach	1	1	1	1.0876941923250403	0.6582	0.6582	0.7159203173883415	0.7159203173883415	0.3717738749366988	0.3717738749366988	1	3	incident	cfdna	Fast
5	Stomach	1	1	2	4.074423208094247	0.6582	0.6582	2.6817853555676336	2.6817853555676336	1.3926378525266137	1.3926378525266137	1	3	incident	soc	Fast
5	Stomach	2	1	1	0.6552049179521948	0.6582	0.4099	0.26856849586860465	0.43125587699613466	0.3866364220835902	0.2239490409560602	1	3	incident	cfdna	Fast
5	Stomach	2	2	1	0.7966149267007226	0.4099	0.4099	0.3265324584546262	0.3265324584546262	0.4700824682460965	0.4700824682460965	1	3	incident	cfdna	Fast
5	Stomach	2	2	2	1.0459788974854471	0.4099	0.4099	0.42874675007928476	0.42874675007928476	0.6172321474061624	0.6172321474061624	1	3	incident	soc	Fast
5	Stomach	3	1	1	0.5745643126657709	0.6582	0.2658	0.1527191943065619	0.37817823059661043	0.42184511835920896	0.1963860820691605	1	3	incident	cfdna	Fast
5	Stomach	3	2	1	1.0213892843761625	0.4099	0.2658	0.27148527178718396	0.418667467665789	0.7499040125889784	0.6027218167103736	1	3	incident	cfdna	Fast
5	Stomach	3	3	1	0.256989269658882	0.2658	0.2658	0.06830774787533084	0.06830774787533084	0.18868152178355116	0.18868152178355116	1	3	incident	cfdna	Fast
5	Stomach	3	3	2	0.3374344917897505	0.2658	0.2658	0.08969008791771567	0.08969008791771567	0.2477444038720348	0.2477444038720348	1	3	incident	soc	Fast
5	Stomach	4	1	1	2.224336695817195	0.6582	0.0481	0.10699059506880708	1.464058413186878	2.117346100748388	0.7602782826303173	1	3	incident	cfdna	Fast
5	Stomach	4	2	1	3.9541503289884186	0.4099	0.0481	0.19019463082434293	1.6208062198523527	3.7639556981640756	2.3333441091360663	1	3	incident	cfdna	Fast
5	Stomach	4	3	1	1.4546490498786981	0.2658	0.0481	0.06996861929916538	0.38664571745775794	1.3846804305795326	1.0680033324209401	1	3	incident	cfdna	Fast
5	Stomach	4	4	1	0.2077683158683527	0.0481	0.0481	0.009993655993267764	0.009993655993267764	0.19777465987508494	0.19777465987508494	1	3	incident	cfdna	Fast
5	Stomach	4	4	2	0.6388021083991173	0.0481	0.0481	0.03072638141399754	0.03072638141399754	0.6080757269851198	0.6080757269851198	1	3	incident	soc	Fast
5	Thyroid	1	1	1	0	0.9975	0.9975	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	1	1	2	13.252686112320418	0.9975	0.9975	13.219554397039618	13.219554397039618	0.03313171528080034	0.03313171528080034	1	3	incident	soc	Fast
5	Thyroid	2	1	1	0	0.9975	0.9943	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	2	2	1	0	0.9943	0.9943	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	2	2	2	2.9983935568132347	0.9943	0.9943	2.981302713539399	2.981302713539399	0.017090843273835553	0.017090843273835553	1	3	incident	soc	Fast
5	Thyroid	3	1	1	0	0.9975	0.9871	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	3	2	1	0	0.9943	0.9871	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	3	3	1	0	0.9871	0.9871	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	3	3	2	5.04711797997388	0.9871	0.9871	4.9820101580322165	4.9820101580322165	0.06510782194166316	0.06510782194166316	1	3	incident	soc	Fast
5	Thyroid	4	1	1	0	0.9975	0.732	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	4	2	1	0	0.9943	0.732	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	4	3	1	0	0.9871	0.732	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	4	4	1	0	0.732	0.732	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	4	4	2	3.211802350892468	0.732	0.732	2.3510393208532867	2.3510393208532867	0.8607630300391815	0.8607630300391815	1	3	incident	soc	Fast
5	Urothelial Tract	1	1	1	0.6191344065737189	0.8442	0.8442	0.5226732660295335	0.5226732660295335	0.09646114054418543	0.09646114054418543	1	3	incident	cfdna	Fast
5	Urothelial Tract	1	1	2	0.6921374138751589	0.8442	0.8442	0.5843024047934091	0.5843024047934091	0.1078350090817498	0.1078350090817498	1	3	incident	soc	Fast
5	Urothelial Tract	2	1	1	0.3252389850213001	0.8442	0.7246	0.23566816854643408	0.2745667511549815	0.08957081647486605	0.050672233866318576	1	3	incident	cfdna	Fast
5	Urothelial Tract	2	2	1	0.02676845758598182	0.7246	0.7246	0.019396424366802428	0.019396424366802428	0.007372033219179393	0.007372033219179393	1	3	incident	cfdna	Fast
5	Urothelial Tract	2	2	2	0.260635948913915	0.7246	0.7246	0.1888568085830228	0.1888568085830228	0.07177914033089218	0.07177914033089218	1	3	incident	soc	Fast
5	Urothelial Tract	3	1	1	0.5991244460918685	0.8442	0.5421	0.324785362226402	0.5057808573907554	0.27433908386546657	0.09334358870111314	1	3	incident	cfdna	Fast
5	Urothelial Tract	3	2	1	0.061387304592852195	0.7246	0.5421	0.03327805781978518	0.0444812409079807	0.028109246773067018	0.016906063684871492	1	3	incident	cfdna	Fast
5	Urothelial Tract	3	3	1	0.007185562875044962	0.5421	0.5421	0.003895293634561874	0.003895293634561874	0.003290269240483088	0.003290269240483088	1	3	incident	cfdna	Fast
5	Urothelial Tract	3	3	2	0.460856302400334	0.5421	0.5421	0.24983020153122107	0.24983020153122107	0.21102610086911291	0.21102610086911291	1	3	incident	soc	Fast
5	Urothelial Tract	4	1	1	0.667595811359511	0.8442	0.1536	0.10254271662482087	0.5635843839496991	0.5650530947346901	0.10401142740981184	1	3	incident	cfdna	Fast
5	Urothelial Tract	4	2	1	0.06840299654632105	0.7246	0.1536	0.010506700269514913	0.049564811297464234	0.05789629627680614	0.018838185248856817	1	3	incident	cfdna	Fast
5	Urothelial Tract	4	3	1	0.011706813911981686	0.5421	0.1536	0.001798166616880387	0.006346263821685272	0.009908647295101299	0.005360550090296414	1	3	incident	cfdna	Fast
5	Urothelial Tract	4	4	1	0.0029455229296929046	0.1536	0.1536	4.524323220008301e-4	4.524323220008301e-4	0.0024930906076920745	0.0024930906076920745	1	3	incident	cfdna	Fast
5	Urothelial Tract	4	4	2	0.5068800273223192	0.1536	0.1536	0.07785677219670822	0.07785677219670822	0.42902325512561096	0.42902325512561096	1	3	incident	soc	Fast
5	Uterus	1	1	1	4.878481436363095	0.9534	0.9534	4.651144201428575	4.651144201428575	0.2273372349345201	0.2273372349345201	1	3	incident	cfdna	Fast
5	Uterus	1	1	2	23.405892711441652	0.9534	0.9534	22.31517811108847	22.31517811108847	1.0907146003531805	1.0907146003531805	1	3	incident	soc	Fast
5	Uterus	2	1	1	0.559879433844014	0.9534	0.8539	0.47808104855940353	0.5337890522268829	0.08179838528461045	0.026090381617131037	1	3	incident	cfdna	Fast
5	Uterus	2	2	1	0.7866901480217889	0.8539	0.8539	0.6717547173958056	0.6717547173958056	0.11493543062598337	0.11493543062598337	1	3	incident	cfdna	Fast
5	Uterus	2	2	2	1.5404770502585499	0.8539	0.8539	1.3154133532157757	1.3154133532157757	0.22506369704277415	0.22506369704277415	1	3	incident	soc	Fast
5	Uterus	3	1	1	1.105025198376343	0.9534	0.6765	0.747549546701596	1.0535310241320055	0.357475651674747	0.05149417424433756	1	3	incident	cfdna	Fast
5	Uterus	3	2	1	1.9329568171402458	0.8539	0.6765	1.3076452867953763	1.650551826156056	0.6253115303448695	0.2824049909841899	1	3	incident	cfdna	Fast
5	Uterus	3	3	1	0.22625822776270382	0.6765	0.6765	0.15306369108146914	0.15306369108146914	0.07319453668123468	0.07319453668123468	1	3	incident	cfdna	Fast
5	Uterus	3	3	2	2.433878109597719	0.6765	0.6765	1.646518541142857	1.646518541142857	0.7873595684548621	0.7873595684548621	1	3	incident	soc	Fast
5	Uterus	4	1	1	0.56829867345069085	0.9534	0.1902	0.10809040769032141	0.5418159552678886	0.46020826576036944	0.02648271818280218	1	3	incident	cfdna	Fast
5	Uterus	4	2	1	0.9940920773864123	0.8539	0.1902	0.1890763131188956	0.8488552248802574	0.8050157642675166	0.14523685250615484	1	3	incident	cfdna	Fast
5	Uterus	4	3	1	0.17013364251458277	0.6765	0.1902	0.032359418806273646	0.11509540916111524	0.1377742237083091	0.055038233353467525	1	3	incident	cfdna	Fast
5	Uterus	4	4	1	0.09559592082467253	0.1902	0.1902	0.018182344140852714	0.018182344140852714	0.0774135766838198	0.0774135766838198	1	3	incident	cfdna	Fast
5	Uterus	4	4	2	1.1023405530175334	0.1902	0.1902	0.20966517318393488	0.20966517318393488	0.8926753798335986	0.8926753798335986	1	3	incident	soc	Fast
5	[OTHER]	1	1	1	0	0.8573	0.8573	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	1	1	2	4.03	0.8573	0.8573	3.454919	3.454919	0.5750810000000003	0.5750810000000003	1	3	incident	soc	Fast
5	[OTHER]	2	1	1	0	0.8573	0.705	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	2	2	1	0	0.705	0.705	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	2	2	2	2.14	0.705	0.705	1.5087	1.5087	0.6313000000000001	0.6313000000000001	1	3	incident	soc	Fast
5	[OTHER]	3	1	1	0	0.8573	0.5399	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	3	2	1	0	0.705	0.5399	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	3	3	1	0	0.5399	0.5399	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	3	3	2	2.46	0.5399	0.5399	1.328154	1.328154	1.131846	1.131846	1	3	incident	soc	Fast
5	[OTHER]	4	1	1	0	0.8573	0.199	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	4	2	1	0	0.705	0.199	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	4	3	1	0	0.5399	0.199	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	4	4	1	0	0.199	0.199	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	4	4	2	2.33	0.199	0.199	0.46367	0.46367	1.8663299999999998	1.8663299999999998	1	3	incident	soc	Fast
5	Lymphoid Leukemia	0	0	2	17.43	0.8527	0.8527	14.862561	14.862561	2.567439	2.567439	1	3	incident	soc	Fast
5	Myeloid Neoplasm	0	0	2	14.55	0.4311	0.4311	6.272505	6.272505	8.277495	8.277495	1	3	incident	soc	Fast
5	Plasma Cell Neoplasm	0	0	2	17.860000000000003	0.5928	0.5928	10.587408000000002	10.587408000000002	7.272592000000001	7.272592000000001	1	3	incident	soc	Fast
5	[OTHER]	0	0	2	59.73	0.4289	0.4289	25.618197	25.618197	34.111802999999995	34.111802999999995	1	3	incident	soc	Fast
6	Anus	1	1	1	0.3995731142574146	0.9088	0.9088	0.36313204623713835	0.36313204623713835	0.03644106802027619	0.03644106802027619	1	3	prevalent	cfdna	Fast
6	Anus	2	1	1	1.211608229667177	0.9088	0.8214	0.9952149998486194	1.1011095591215305	0.21639322981855783	0.11049867054564648	1	3	prevalent	cfdna	Fast
6	Anus	2	2	1	0.5391669259512984	0.8214	0.8214	0.44287171297639655	0.44287171297639655	0.0962952129749019	0.0962952129749019	1	3	prevalent	cfdna	Fast
6	Anus	3	1	1	1.0741207709815401	0.9088	0.6725	0.7223462184850857	0.9761609566680238	0.3517745524964544	0.0979598143135164	1	3	prevalent	cfdna	Fast
6	Anus	3	2	1	0.95596793296845	0.8214	0.6725	0.6428884349212827	0.7852320601402849	0.3130794980471674	0.17073587282816516	1	3	prevalent	cfdna	Fast
6	Anus	3	3	1	0.39772398479686444	0.6725	0.6725	0.26746937977589136	0.26746937977589136	0.13025460502097314	0.13025460502097314	1	3	prevalent	cfdna	Fast
6	Anus	4	1	1	0.3351256805462405	0.9088	0.2353	0.07885507263253039	0.3045622184804234	0.2562706079137101	0.03056346206581712	1	3	prevalent	cfdna	Fast
6	Anus	4	2	1	0.29826199508615636	0.8214	0.2353	0.0701810474437726	0.24499240276376885	0.22808094764238374	0.05326959232238752	1	3	prevalent	cfdna	Fast
6	Anus	4	3	1	0.24817790367471004	0.6725	0.2353	0.058396260734659276	0.1668996402212425	0.18978164294005076	0.08127826345346754	1	3	prevalent	cfdna	Fast
6	Anus	4	4	1	0.1234694322879547	0.2353	0.2353	0.029052357417355745	0.029052357417355745	0.09441707487059894	0.09441707487059894	1	3	prevalent	cfdna	Fast
6	Bladder	1	1	1	13.221462084927113	0.8622	0.8622	11.399544609624158	11.399544609624158	1.8219174753029568	1.8219174753029568	1	3	prevalent	cfdna	Fast
6	Bladder	2	1	1	11.997911176504457	0.8622	0.618	7.414709107079755	10.344599016382142	4.583202069424703	1.6533121601223149	1	3	prevalent	cfdna	Fast
6	Bladder	2	2	1	2.8795003662886396	0.618	0.618	1.7795312263663794	1.7795312263663794	1.0999691399222604	1.0999691399222604	1	3	prevalent	cfdna	Fast
6	Bladder	3	1	1	4.799164470601784	0.8622	0.495	2.375586412947883	4.137839606552858	2.4235780576539008	0.661324864048926	1	3	prevalent	cfdna	Fast
6	Bladder	3	2	1	2.3035992123397557	0.618	0.495	1.140281610108179	1.423624313225969	1.1633176022315768	0.8799748991137868	1	3	prevalent	cfdna	Fast
6	Bladder	3	3	1	0.5643831290672191	0.495	0.495	0.2793696488882735	0.2793696488882735	0.2850134801789457	0.2850134801789457	1	3	prevalent	cfdna	Fast
6	Bladder	4	1	1	8.861823502645867	0.8622	0.1628	1.4427048662307473	7.6406642239812665	7.41911863641512	1.2211592786646008	1	3	prevalent	cfdna	Fast
6	Bladder	4	2	1	4.253675773280836	0.618	0.1628	0.6924984158901201	2.6287716278875566	3.561177357390716	1.6249041453932793	1	3	prevalent	cfdna	Fast
6	Bladder	4	3	1	2.084302100067385	0.495	0.1628	0.3393243818909703	1.0317295395333557	1.7449777181764148	1.0525725605340297	1	3	prevalent	cfdna	Fast
